iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.163058109124,0.160042894811,0.164690681748,0.324947589099,0.334728033473,0.351170568562,0.0773638968481,0.0701754385965,0.0761904761905,0.003331443
10,0.159328171868,0.155760022948,0.16087722777,0.349056603774,0.347280334728,0.371237458194,0.0717488789238,0.0823529411765,0.078431372549,0.035063916
20,0.144366186129,0.139621219025,0.145757586766,0.431865828092,0.443514644351,0.418060200669,0.0875420875421,0.0827586206897,0.043956043956,0.068679646
30,0.140037963303,0.133687279775,0.141381160363,0.464360587002,0.464435146444,0.448160535117,0.0825852782765,0.0857142857143,0.0677966101695,0.1007213
40,0.140248175177,0.134292508385,0.14243748756,0.458071278826,0.481171548117,0.454849498328,0.0817051509769,0.0882352941176,0.0685714285714,0.124347948
50,0.13968482314,0.133605021272,0.141446112261,0.460167714885,0.481171548117,0.454849498328,0.0852575488455,0.0882352941176,0.0685714285714,0.145600853
60,0.136198541674,0.129606442348,0.137624873835,0.474842767296,0.497907949791,0.468227424749,0.0840950639854,0.0909090909091,0.0701754385965,0.167235892
70,0.137801990552,0.130764858157,0.139507481366,0.470649895178,0.510460251046,0.468227424749,0.0834845735027,0.0787401574803,0.0701754385965,0.191218432
80,0.134320877295,0.12778777599,0.135927969569,0.480083857442,0.523012552301,0.481605351171,0.0780669144981,0.0806451612903,0.0718562874251,0.216245602
90,0.129750674189,0.121798888066,0.130995192222,0.508385744235,0.556485355649,0.505016722408,0.0821917808219,0.0862068965517,0.0632911392405,0.241286349
100,0.127250102204,0.120017574729,0.129080178058,0.533542976939,0.573221757322,0.511705685619,0.0936863543788,0.105263157895,0.0759493670886,0.264712339
110,0.122374801241,0.115371268973,0.123572683976,0.568134171908,0.606694560669,0.57525083612,0.100436681223,0.11320754717,0.0863309352518,0.288202517
120,0.12392696195,0.117427417708,0.125499290494,0.560796645702,0.598326359833,0.548494983278,0.0950323974082,0.111111111111,0.0689655172414,0.312280418
130,0.116934553208,0.110113137209,0.11885480961,0.615303983229,0.677824267782,0.591973244147,0.111380145278,0.0941176470588,0.0757575757576,0.334891446
140,0.115430202381,0.108677203353,0.117007768072,0.634171907757,0.690376569038,0.605351170569,0.120906801008,0.0975609756098,0.078125,0.355208761
