iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.158655603182,0.154911021104,0.15668354843,0.345911949686,0.338912133891,0.347826086957,0.0982658959538,0.102272727273,0.101382488479,0.002064416
10,0.161181443399,0.1574458827,0.157877302146,0.332285115304,0.330543933054,0.33779264214,0.0886981402003,0.101123595506,0.0917431192661,0.025611172
20,0.149425227957,0.144908155536,0.145335446354,0.40251572327,0.439330543933,0.404682274247,0.040404040404,0.0694444444444,0.0531914893617,0.046568109
30,0.144256288622,0.141334961853,0.139839747334,0.43605870021,0.451882845188,0.451505016722,0.0427046263345,0.0575539568345,0.0574712643678,0.067546251
40,0.14377165211,0.141615861753,0.139651111953,0.438155136268,0.44769874477,0.461538461538,0.0428571428571,0.0704225352113,0.0584795321637,0.092030384
50,0.141118910754,0.139477332725,0.136892893159,0.453878406709,0.464435146444,0.498327759197,0.0369685767098,0.0588235294118,0.0625,0.11462451
60,0.135485033446,0.132422647228,0.128949909704,0.503144654088,0.518828451883,0.545150501672,0.0365853658537,0.0650406504065,0.0684931506849,0.136989673
70,0.135601867369,0.134291333748,0.131242479017,0.506289308176,0.510460251046,0.531772575251,0.0446247464503,0.064,0.0666666666667,0.162747336
80,0.124668635247,0.123162264568,0.119783195512,0.585953878407,0.581589958159,0.628762541806,0.061757719715,0.0740740740741,0.0672268907563,0.188636249
90,0.122136510464,0.120989588869,0.118106041942,0.582809224319,0.589958158996,0.628762541806,0.052380952381,0.0754716981132,0.0672268907563,0.20934932
100,0.12454515085,0.12332141421,0.120370677191,0.576519916143,0.581589958159,0.602006688963,0.0560747663551,0.0740740740741,0.048,0.231208485
110,0.119196607316,0.118711704734,0.117231352665,0.611111111111,0.615062761506,0.665551839465,0.0511508951407,0.08,0.0566037735849,0.255515689
120,0.116036312186,0.114464321783,0.112292881358,0.639412997904,0.635983263598,0.692307692308,0.0497237569061,0.0645161290323,0.0612244897959,0.275525445
130,0.116321317064,0.116427916866,0.113101676526,0.627882599581,0.623430962343,0.66220735786,0.0633245382586,0.0816326530612,0.0560747663551,0.297600433
140,0.109393303692,0.109072766938,0.106992826593,0.660377358491,0.65690376569,0.705685618729,0.0898876404494,0.127659574468,0.102040816327,0.317793314
150,0.104151224199,0.103500236551,0.101976945558,0.694968553459,0.71129707113,0.739130434783,0.0820189274448,0.103896103896,0.0714285714286,0.338481548
160,0.0989715755217,0.0971435693267,0.0977295857437,0.734800838574,0.753138075314,0.765886287625,0.118466898955,0.169014084507,0.146341463415,0.358112074
170,0.093353007202,0.0935989767386,0.0948315964701,0.759958071279,0.757322175732,0.769230769231,0.135849056604,0.194444444444,0.168674698795,0.378782119
180,0.0902972157177,0.0916063058397,0.0918708733436,0.77358490566,0.757322175732,0.769230769231,0.142857142857,0.171428571429,0.168674698795,0.401112723
190,0.0888772094302,0.0906171847547,0.0910726736318,0.77358490566,0.757322175732,0.76254180602,0.15625,0.171428571429,0.164705882353,0.426104409
200,0.0862347512897,0.0882209456281,0.0889324123709,0.792452830189,0.782426778243,0.792642140468,0.214285714286,0.212121212121,0.184210526316,0.450483414
210,0.0842904537613,0.088308667727,0.0864986039155,0.802935010482,0.778242677824,0.799331103679,0.196581196581,0.208955223881,0.189189189189,0.470801085
220,0.0840758012739,0.0874959857326,0.0864075107337,0.797693920335,0.790794979079,0.792642140468,0.192468619247,0.21875,0.184210526316,0.501249292
230,0.0829047523196,0.0863790864608,0.0852930651374,0.801886792453,0.794979079498,0.795986622074,0.20253164557,0.246153846154,0.186666666667,0.526990878
240,0.0835166146014,0.0872350688018,0.0842892864755,0.800838574423,0.794979079498,0.802675585284,0.12037037037,0.169491525424,0.144927536232,0.548041887
250,0.0766129799696,0.0812323493153,0.0795517383059,0.834381551363,0.81589958159,0.839464882943,0.254716981132,0.266666666667,0.225806451613,0.574756125
260,0.0749300021148,0.0785107218328,0.0767594391986,0.83857442348,0.820083682008,0.859531772575,0.23,0.245614035088,0.25,0.59511265
270,0.0737161092647,0.0765069967505,0.0742567993671,0.848008385744,0.81589958159,0.862876254181,0.216216216216,0.214285714286,0.254545454545,0.618418378
280,0.0680229254089,0.0697050132697,0.0689912976157,0.87106918239,0.857740585774,0.886287625418,0.28901734104,0.32,0.346153846154,0.646207186
290,0.0660310011308,0.0692940494764,0.0681989543784,0.875262054507,0.861924686192,0.889632107023,0.295857988166,0.326530612245,0.352941176471,0.6667238
300,0.0647382788118,0.0688431154693,0.0668337096824,0.88679245283,0.866108786611,0.886287625418,0.349397590361,0.333333333333,0.346153846154,0.687616267
310,0.0623439603597,0.0671257819428,0.0650188605771,0.894129979036,0.861924686192,0.879598662207,0.348387096774,0.266666666667,0.25,0.707396718
320,0.0610975786477,0.0656018944009,0.0639786414239,0.897274633124,0.870292887029,0.882943143813,0.363636363636,0.279069767442,0.255319148936,0.729529665
330,0.060087783742,0.0647380000138,0.0629625297404,0.901467505241,0.870292887029,0.886287625418,0.364864864865,0.279069767442,0.260869565217,0.74890802
340,0.0544822193251,0.057334451948,0.0564883890218,0.916142557652,0.891213389121,0.903010033445,0.402985074627,0.35,0.325581395349,0.777213066
350,0.0525335374012,0.0553048073157,0.054008642486,0.920335429769,0.89539748954,0.926421404682,0.415384615385,0.358974358974,0.388888888889,0.801419144
360,0.0484220245,0.0508714199433,0.0501296540176,0.938155136268,0.916317991632,0.929765886288,0.477876106195,0.411764705882,0.4,0.8216776
370,0.0468483352831,0.0486995307059,0.0479504631762,0.937106918239,0.924686192469,0.933110367893,0.473684210526,0.470588235294,0.444444444444,0.845904988
380,0.0451775544287,0.0474186300329,0.0462608502472,0.941299790356,0.928870292887,0.936454849498,0.490909090909,0.484848484848,0.424242424242,0.870674101
390,0.0444232824898,0.0468736147245,0.0458595853903,0.941299790356,0.933054393305,0.939799331104,0.490909090909,0.5,0.4375,0.891754096
400,0.0442514212416,0.0464012444745,0.0453776694221,0.941299790356,0.933054393305,0.946488294314,0.490909090909,0.5,0.466666666667,0.912921045
410,0.0440085482227,0.0460862230142,0.0449517273657,0.943396226415,0.937238493724,0.943143812709,0.5,0.516129032258,0.484848484848,0.941428332
420,0.0434802471999,0.0459251172231,0.0447057850108,0.945492662474,0.933054393305,0.946488294314,0.509433962264,0.5,0.466666666667,0.964124715
430,0.0416059456644,0.0442389589511,0.0423711848946,0.953878406709,0.945606694561,0.94983277592,0.551020408163,0.551724137931,0.48275862069,0.984294217
440,0.0434999414068,0.0488969386948,0.0448489218795,0.931865828092,0.912133891213,0.943143812709,0.453781512605,0.432432432432,0.484848484848,1.011274806
450,0.0378742773344,0.041336843816,0.0397115971673,0.963312368973,0.945606694561,0.953177257525,0.615384615385,0.551724137931,0.533333333333,1.031697297
460,0.0332978192833,0.0358928760999,0.0348372576632,0.965408805031,0.949790794979,0.94983277592,0.592592592593,0.538461538462,0.444444444444,1.051860591
470,0.0316636805986,0.0343435108789,0.0331787442491,0.968553459119,0.949790794979,0.94983277592,0.634146341463,0.538461538462,0.444444444444,1.082728239
480,0.0309367318265,0.0340952239133,0.0323734847155,0.971698113208,0.953974895397,0.953177257525,0.666666666667,0.592592592593,0.461538461538,1.115246287
490,0.0306995178597,0.0332212328588,0.031998732374,0.972746331237,0.953974895397,0.953177257525,0.666666666667,0.56,0.461538461538,1.135738927
500,0.0298844385568,0.0330721339641,0.0316219737881,0.974842767296,0.958158995816,0.95652173913,0.692307692308,0.615384615385,0.48,1.156633625
510,0.0255626041453,0.0289926212997,0.0273728004269,0.977987421384,0.966527196653,0.963210702341,0.727272727273,0.666666666667,0.521739130435,1.177773386
520,0.0253703878719,0.0291917770723,0.0273763149244,0.976939203354,0.962343096234,0.963210702341,0.710526315789,0.608695652174,0.521739130435,1.198764225
530,0.0231730299486,0.0274814081815,0.0256413277022,0.980083857442,0.966527196653,0.966555183946,0.765432098765,0.666666666667,0.615384615385,1.218885488
540,0.0231103107468,0.0273983749104,0.0254217931462,0.980083857442,0.970711297071,0.969899665552,0.765432098765,0.72,0.64,1.243983325
550,0.0223277010596,0.0253895923659,0.0237071364483,0.980083857442,0.987447698745,0.976588628763,0.771084337349,0.857142857143,0.695652173913,1.265134935
560,0.0219557725989,0.0240143476527,0.0234064793224,0.980083857442,0.987447698745,0.973244147157,0.765432098765,0.857142857143,0.636363636364,1.286007664
570,0.0215677616287,0.0242659056137,0.0234377239789,0.981132075472,0.983263598326,0.973244147157,0.785714285714,0.818181818182,0.666666666667,1.31364121
580,0.0208003702811,0.0235505320618,0.0218208712575,0.98322851153,0.987447698745,0.976588628763,0.809523809524,0.857142857143,0.695652173913,1.334943714
