iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.13165999873,0.13222039696,0.130529304028,0.551362683438,0.55230125523,0.551839464883,0.0046511627907,0,0.0147058823529,0.038490419
10,0.0471737961417,0.0448227253,0.0442941151393,0.95178197065,0.945606694561,0.953177257525,0,0,0.125,0.398984143
20,0.032890163542,0.0320124833562,0.0327449757959,0.963312368973,0.958158995816,0.953177257525,0.406779661017,0.285714285714,0.125,0.754846895
30,0.033784171436,0.0336702050411,0.0325499159906,0.95178197065,0.949790794979,0.953177257525,0,0,0,1.122036294
40,0.0243980259199,0.0260742718582,0.0262566857233,0.969601677149,0.970711297071,0.969899665552,0.567164179104,0.588235294118,0.526315789474,1.476726484
50,0.0188497949278,0.0204706803735,0.0196880312558,0.958071278826,0.958158995816,0.95652173913,0.230769230769,0.285714285714,0.133333333333,1.856208208
60,0.0119559530816,0.0107476704886,0.0129237324867,0.976939203354,0.979079497908,0.969899665552,0.685714285714,0.736842105263,0.526315789474,2.226633032
70,0.0134041612688,0.0117576036953,0.0141923030992,0.976939203354,0.979079497908,0.973244147157,0.685714285714,0.736842105263,0.6,2.578795351
80,0.0123564276277,0.0116039721785,0.0137359256098,0.979035639413,0.979079497908,0.969899665552,0.722222222222,0.736842105263,0.526315789474,2.924099041
90,0.0122481441024,0.0115349626571,0.01369015222,0.979035639413,0.979079497908,0.973244147157,0.722222222222,0.736842105263,0.6,3.278848876
100,0.0117388964661,0.0111137627544,0.0133576333029,0.981132075472,0.979079497908,0.973244147157,0.756756756757,0.736842105263,0.6,3.630084692
110,0.0110458499061,0.0108932452927,0.0139061725439,0.979035639413,0.979079497908,0.966555183946,0.722222222222,0.736842105263,0.444444444444,3.991882178
120,0.0106366706904,0.0104636626907,0.0137564772013,0.979035639413,0.979079497908,0.966555183946,0.722222222222,0.736842105263,0.444444444444,4.332763726
130,0.0114314337027,0.0106550844276,0.0136119272358,0.979035639413,0.979079497908,0.966555183946,0.722222222222,0.736842105263,0.444444444444,4.69301475
140,0.0105391989609,0.00976740560196,0.0128158692205,0.979035639413,0.979079497908,0.969899665552,0.722222222222,0.736842105263,0.526315789474,5.029848464
150,0.011085750349,0.0112706206793,0.0140474273583,0.975890985325,0.97489539749,0.963210702341,0.666666666667,0.666666666667,0.352941176471,5.367089149
160,0.0106540564484,0.0101248653511,0.0135971942298,0.977987421384,0.979079497908,0.966555183946,0.704225352113,0.736842105263,0.444444444444,5.727816888
170,0.00983434748549,0.0084459269131,0.0116647378638,0.979035639413,0.979079497908,0.969899665552,0.722222222222,0.736842105263,0.526315789474,6.061612205
180,0.00937644375217,0.00857109020678,0.0117204655607,0.981132075472,0.979079497908,0.969899665552,0.756756756757,0.736842105263,0.526315789474,6.400285445
190,0.00927113602647,0.00842691013667,0.0110464738338,0.981132075472,0.979079497908,0.969899665552,0.756756756757,0.736842105263,0.526315789474,6.742116946
200,0.00921499277112,0.00816669239184,0.0109478408502,0.981132075472,0.983263598326,0.969899665552,0.756756756757,0.8,0.526315789474,7.087434283
210,0.00888793001662,0.00784868650329,0.0100334527791,0.981132075472,0.983263598326,0.979933110368,0.756756756757,0.8,0.727272727273,7.411408766
220,0.00930227582644,0.00859480498299,0.0114310733363,0.981132075472,0.979079497908,0.969899665552,0.756756756757,0.736842105263,0.526315789474,7.739378955
230,0.00880644029787,0.00754414725857,0.0103931547658,0.981132075472,0.983263598326,0.973244147157,0.756756756757,0.8,0.6,8.062720032
240,0.00918978285981,0.00806342062537,0.0115827510934,0.981132075472,0.979079497908,0.969899665552,0.756756756757,0.736842105263,0.526315789474,8.404750284
250,0.00909478473095,0.00763831861524,0.0104332752323,0.981132075472,0.983263598326,0.973244147157,0.756756756757,0.8,0.6,8.74443208
260,0.00843822682104,0.00580836864522,0.00856080414064,0.98427672956,0.991631799163,0.983277591973,0.805194805195,0.909090909091,0.782608695652,9.067121349
270,0.00886512388655,0.00722144363972,0.0102097714267,0.981132075472,0.983263598326,0.976588628763,0.756756756757,0.8,0.666666666667,9.404402943
280,0.00878009290437,0.00714633070225,0.00914900838875,0.981132075472,0.983263598326,0.979933110368,0.756756756757,0.8,0.727272727273,9.747178395
290,0.00889327947599,0.00727184359608,0.0102139539342,0.982180293501,0.983263598326,0.976588628763,0.773333333333,0.8,0.666666666667,10.080838994
300,0.00827409996285,0.00619902364578,0.00899799941628,0.98322851153,0.987447698745,0.979933110368,0.789473684211,0.857142857143,0.727272727273,10.418051275
310,0.00848127052323,0.00713664222196,0.010349326006,0.98322851153,0.983263598326,0.976588628763,0.789473684211,0.8,0.666666666667,10.783927751
320,0.00799942339974,0.00674894192208,0.00974124568154,0.98427672956,0.987447698745,0.976588628763,0.805194805195,0.857142857143,0.666666666667,11.13549637
330,0.00820203973994,0.00646359120865,0.0097979742663,0.98427672956,0.987447698745,0.976588628763,0.805194805195,0.857142857143,0.666666666667,11.476820184
340,0.00844565268339,0.00658539821085,0.0105436170438,0.98427672956,0.987447698745,0.976588628763,0.805194805195,0.857142857143,0.666666666667,11.806910718
350,0.00801617798808,0.00639477945345,0.00994223453368,0.98427672956,0.987447698745,0.976588628763,0.805194805195,0.857142857143,0.666666666667,12.14125259
360,0.00783272989928,0.00656861805486,0.00861934534264,0.985324947589,0.987447698745,0.983277591973,0.820512820513,0.857142857143,0.782608695652,12.475841177
370,0.00786344749686,0.00670135086551,0.00863056082665,0.98427672956,0.987447698745,0.979933110368,0.805194805195,0.857142857143,0.727272727273,12.817546823
380,0.00813157280953,0.00707801250631,0.0101856539092,0.98427672956,0.983263598326,0.973244147157,0.805194805195,0.8,0.6,13.160240524
390,0.00845376070306,0.0070693991777,0.0102779162135,0.98427672956,0.983263598326,0.976588628763,0.805194805195,0.8,0.666666666667,13.503308006
400,0.0083967318126,0.00708300293151,0.00964893014804,0.98427672956,0.987447698745,0.979933110368,0.805194805195,0.857142857143,0.727272727273,13.838334592
410,0.00876966669063,0.00681938274438,0.0103339542382,0.98427672956,0.987447698745,0.976588628763,0.805194805195,0.857142857143,0.666666666667,14.183125984
420,0.00825185375891,0.00690873852859,0.0103468941786,0.98427672956,0.987447698745,0.976588628763,0.805194805195,0.857142857143,0.666666666667,14.53103627
430,0.00797493915841,0.00663788849115,0.00986009228743,0.98427672956,0.983263598326,0.976588628763,0.805194805195,0.8,0.666666666667,14.856275001
440,0.00816482791579,0.00653232582141,0.0096072804837,0.98322851153,0.983263598326,0.976588628763,0.789473684211,0.8,0.666666666667,15.205213983
450,0.00742241598641,0.00524541901214,0.00810531452183,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,15.559652802
460,0.00743312615465,0.00505577333977,0.00814044606648,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,15.920269296
470,0.00740276622205,0.005250162398,0.00811560185502,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,16.267703261
480,0.00808592654073,0.00543792301482,0.00908058661535,0.985324947589,0.991631799163,0.979933110368,0.825,0.909090909091,0.769230769231,16.620133327
490,0.00731941738883,0.00505378017908,0.00764259863803,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,16.9661908
500,0.00746954885302,0.00510455308087,0.00783785344873,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,17.30586226
510,0.00699484761991,0.00472660511088,0.0074151268792,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,17.662802946
520,0.00723264961998,0.00479658036028,0.00817917252302,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,17.998467893
530,0.00705879664301,0.00490332495177,0.00733997377436,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,18.359865002
540,0.00710136375301,0.00488829376638,0.00766530179411,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,18.717681097
550,0.00747696727499,0.00494326197757,0.00850211699332,0.985324947589,0.991631799163,0.983277591973,0.820512820513,0.909090909091,0.782608695652,19.072560497
560,0.00702159533431,0.0047455904201,0.0075982662643,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,19.424784383
570,0.00708225753151,0.00504183398945,0.00796104401885,0.986373165618,0.987447698745,0.983277591973,0.835443037975,0.857142857143,0.782608695652,19.797119039
580,0.00718671197489,0.00475075880453,0.00804393311105,0.986373165618,0.991631799163,0.983277591973,0.835443037975,0.909090909091,0.782608695652,20.169964116
590,0.00739520050132,0.0048509804629,0.00772902605993,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,20.524692036
600,0.00660826249008,0.004417419793,0.00677331498122,0.987421383648,0.991631799163,0.986622073579,0.85,0.909090909091,0.833333333333,20.873352134
610,0.00714387932827,0.00458918589114,0.00774373761011,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,21.218844606
620,0.00670598121279,0.0046044260414,0.00667663225719,0.987421383648,0.991631799163,0.986622073579,0.85,0.909090909091,0.833333333333,21.564424749
630,0.00708739918651,0.00472752315806,0.00753200977767,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,21.908217158
640,0.00713487775099,0.00475288491516,0.00786412334263,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,22.258651076
650,0.00664532435523,0.00451724050288,0.00649764738255,0.987421383648,0.991631799163,0.986622073579,0.85,0.909090909091,0.833333333333,22.602561445
660,0.00694663411974,0.00458293462021,0.00742959650462,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,22.963199176
670,0.00698537885543,0.00471225983922,0.00740612761999,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,23.321510607
680,0.00702375867616,0.00484266340605,0.00783338164609,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,23.662382129
690,0.00696010146507,0.00462247295037,0.00722088874676,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,24.022841102
700,0.00728155343851,0.00511191989343,0.00796576846612,0.98427672956,0.991631799163,0.986622073579,0.810126582278,0.909090909091,0.833333333333,24.389822465
710,0.00681569584168,0.00461567872966,0.00701020878732,0.986373165618,0.991631799163,0.986622073579,0.83950617284,0.909090909091,0.833333333333,24.744537833
720,0.0069513993858,0.00469963683116,0.00717741605325,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,25.118406463
730,0.00640886021858,0.00519784195056,0.0067491226192,0.987421383648,0.987447698745,0.986622073579,0.85,0.857142857143,0.833333333333,25.472046191
740,0.00641544458119,0.00469950765575,0.00648522989932,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,25.835130088
750,0.00660533551151,0.00551585031087,0.00690753914651,0.986373165618,0.987447698745,0.986622073579,0.835443037975,0.857142857143,0.833333333333,26.196774768
760,0.00636781271708,0.00542070165901,0.00680105300479,0.986373165618,0.987447698745,0.986622073579,0.835443037975,0.857142857143,0.833333333333,26.555478722
770,0.00665046252582,0.00538362199386,0.00749042945054,0.986373165618,0.987447698745,0.983277591973,0.835443037975,0.857142857143,0.782608695652,26.917181118
780,0.00660424553384,0.0050556676713,0.00740496748717,0.986373165618,0.987447698745,0.986622073579,0.835443037975,0.857142857143,0.833333333333,27.27783942
790,0.00681487270901,0.0047219145978,0.0075257022668,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,27.631641028
800,0.00653983254605,0.0048017657378,0.00724571584804,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,27.981181537
810,0.00651899578947,0.00489734995692,0.00749099631706,0.986373165618,0.987447698745,0.983277591973,0.835443037975,0.857142857143,0.782608695652,28.355319232
820,0.00674450683115,0.00484201884163,0.00780758111629,0.986373165618,0.991631799163,0.983277591973,0.835443037975,0.909090909091,0.782608695652,28.727047182
830,0.00654259841333,0.00487661489103,0.00716816075919,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,29.109204922
840,0.0066666209654,0.00517134473175,0.0074034966743,0.986373165618,0.987447698745,0.986622073579,0.835443037975,0.857142857143,0.833333333333,29.482643343
850,0.00648169193866,0.00468021660018,0.00710913687958,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,29.827225867
860,0.00636203233198,0.00442356271143,0.00697657503176,0.987421383648,0.991631799163,0.986622073579,0.85,0.909090909091,0.833333333333,30.183796382
870,0.00682063291354,0.00511506903987,0.00787357292965,0.986373165618,0.987447698745,0.986622073579,0.835443037975,0.857142857143,0.833333333333,30.536444399
880,0.00673234548402,0.00515061474582,0.0079327810267,0.986373165618,0.987447698745,0.983277591973,0.835443037975,0.857142857143,0.782608695652,30.896043526
890,0.00674942217002,0.00454924697677,0.00754872157253,0.986373165618,0.991631799163,0.986622073579,0.835443037975,0.909090909091,0.833333333333,31.2667075
