iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.20742804453,0.205021784081,0.206181140513,0.164570230608,0.192468619247,0.180602006689,0.0953461975028,0.102325581395,0.0754716981132,0.00212031700001
10,0.207635014728,0.205107725735,0.206782097443,0.167714884696,0.18410041841,0.180602006689,0.0997732426304,0.101382488479,0.0754716981132,0.026325104
20,0.209099855443,0.207214906057,0.207726872763,0.171907756813,0.200836820084,0.207357859532,0.102272727273,0.103286384977,0.0919540229885,0.047019649
30,0.206282284608,0.204342091394,0.204632238907,0.170859538784,0.196652719665,0.190635451505,0.102156640182,0.102803738318,0.0902255639098,0.067509379
40,0.20828656478,0.206673131143,0.206315745744,0.159329140461,0.18410041841,0.183946488294,0.100896860987,0.101382488479,0.0962962962963,0.089943946
50,0.218858110463,0.21585213889,0.215953335182,0.139412997904,0.154811715481,0.150501672241,0.0987925356751,0.0982142857143,0.0928571428571,0.112458608
60,0.2161629369,0.211586633288,0.213190147892,0.162473794549,0.196652719665,0.177257525084,0.101237345332,0.102803738318,0.0955882352941,0.13301814
70,0.218805175727,0.215245042634,0.216294529647,0.162473794549,0.209205020921,0.167224080268,0.101237345332,0.112676056338,0.0945454545455,0.159247215
80,0.210873886571,0.208808259763,0.209186686367,0.190775681342,0.225941422594,0.177257525084,0.0981308411215,0.106280193237,0.0820895522388,0.185048911
90,0.211389232893,0.208730989493,0.210528069895,0.182389937107,0.213389121339,0.163879598662,0.0993071593533,0.104761904762,0.0875912408759,0.206399791
100,0.208776631449,0.205429817627,0.20848691899,0.17819706499,0.213389121339,0.180602006689,0.0967741935484,0.104761904762,0.0959409594096,0.227490099
110,0.205125864639,0.200915986886,0.205247182525,0.184486373166,0.217573221757,0.197324414716,0.101616628176,0.105263157895,0.0977443609023,0.252692857
120,0.204832306649,0.200641239822,0.204936230186,0.184486373166,0.217573221757,0.200668896321,0.101616628176,0.105263157895,0.0981132075472,0.27347811
130,0.203598296495,0.199199627282,0.202509595445,0.19392033543,0.225941422594,0.1872909699,0.10268378063,0.106280193237,0.0830188679245,0.296055754
140,0.203568770992,0.199651043439,0.202282620681,0.191823899371,0.230125523013,0.1872909699,0.104529616725,0.115384615385,0.0830188679245,0.319164079
150,0.193840197631,0.189796513961,0.193830142065,0.223270440252,0.259414225941,0.220735785953,0.108303249097,0.119402985075,0.0862745098039,0.3400469
160,0.192455029832,0.187561151674,0.192518122336,0.238993710692,0.267782426778,0.23745819398,0.110294117647,0.120603015075,0.088,0.363385367
170,0.188977063807,0.183803530783,0.189773584561,0.254716981132,0.284518828452,0.257525083612,0.11013767209,0.123076923077,0.0901639344262,0.38923839
