iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.134671239875,0.133037949008,0.135801462003,0.510482180294,0.543933054393,0.491638795987,0.155515370705,0.167938931298,0.136363636364,0.0307485190001
10,0.0378811258344,0.0386595525587,0.0366298685178,0.95178197065,0.949790794979,0.953177257525,0,0,0,0.319043362
20,0.0347011087521,0.0369711530997,0.0334648549393,0.95178197065,0.949790794979,0.953177257525,0,0,0,0.594459469
30,0.0325937596425,0.0336492821144,0.032193054908,0.95178197065,0.949790794979,0.953177257525,0,0,0,0.882022917
40,0.0324280977681,0.0346829754306,0.0318300933554,0.95178197065,0.949790794979,0.953177257525,0,0,0,1.188149115
50,0.0353319513,0.0347034235249,0.0326949638717,0.95178197065,0.949790794979,0.953177257525,0,0,0,1.499484513
60,0.0360345620094,0.0379493513442,0.0347063295733,0.95178197065,0.949790794979,0.953177257525,0,0,0,1.79882753
70,0.0283688566151,0.0292950838365,0.0274469090164,0.95178197065,0.949790794979,0.953177257525,0,0,0,2.116118203
80,0.0283381467731,0.0293361892863,0.0275760588738,0.95178197065,0.949790794979,0.953177257525,0,0,0,2.416614628
90,0.0286942960728,0.0293739139761,0.0277612289018,0.95178197065,0.949790794979,0.953177257525,0,0,0,2.714271733
100,0.0275174843384,0.0285979748404,0.0265357789286,0.95178197065,0.949790794979,0.953177257525,0,0,0,3.008050206
110,0.0277666247401,0.0287707915948,0.0269640960749,0.95178197065,0.949790794979,0.953177257525,0,0,0,3.302220158
120,0.0269759259013,0.0280206204322,0.0261021716335,0.95178197065,0.949790794979,0.953177257525,0,0,0,3.605301239
130,0.0274514346953,0.0281930683964,0.0264429351781,0.95178197065,0.949790794979,0.953177257525,0,0,0,3.908972055
140,0.0265935720682,0.0274539453167,0.0255951338058,0.95178197065,0.949790794979,0.953177257525,0,0,0,4.220261082
150,0.0266147707242,0.0274667090105,0.0256679104262,0.95178197065,0.949790794979,0.953177257525,0,0,0,4.523557284
160,0.0263701736567,0.0272382579537,0.0253189234285,0.95178197065,0.949790794979,0.953177257525,0,0,0,4.807943052
170,0.0261880675016,0.0271170548597,0.0251244982561,0.95178197065,0.949790794979,0.953177257525,0,0,0,5.103360839
180,0.0262881094334,0.0272251353899,0.0252296223421,0.95178197065,0.949790794979,0.953177257525,0,0,0,5.392256913
190,0.026064480398,0.0270316000078,0.0250335075027,0.95178197065,0.949790794979,0.953177257525,0,0,0,5.684998454
200,0.026362976599,0.0272750731554,0.025349739547,0.95178197065,0.949790794979,0.953177257525,0,0,0,5.966583278
210,0.0264948074242,0.0274372394818,0.0255161558767,0.95178197065,0.949790794979,0.953177257525,0,0,0,6.26514388
220,0.0260123313476,0.0269859077461,0.0250427222912,0.95178197065,0.949790794979,0.953177257525,0,0,0,6.555369161
230,0.0262422060652,0.0271181973301,0.0252123966169,0.95178197065,0.949790794979,0.953177257525,0,0,0,6.851698052
240,0.0259822609329,0.0268954125124,0.0249656869737,0.95178197065,0.949790794979,0.953177257525,0,0,0,7.13973039
250,0.025792667685,0.0267626694554,0.0247449977848,0.95178197065,0.949790794979,0.953177257525,0,0,0,7.421231187
260,0.0259795698819,0.0269105551976,0.0249879729827,0.95178197065,0.949790794979,0.953177257525,0,0,0,7.7119106
270,0.0259600390765,0.0269025804522,0.0249773121947,0.95178197065,0.949790794979,0.953177257525,0,0,0,8.013616377
280,0.0261687719241,0.0270654719169,0.0251974608151,0.95178197065,0.949790794979,0.953177257525,0,0,0,8.294304876
290,0.0261118481618,0.0269107836414,0.0250704998583,0.95178197065,0.949790794979,0.953177257525,0,0,0,8.573487025
300,0.025883589564,0.0266968552406,0.0248432951627,0.95178197065,0.949790794979,0.953177257525,0,0,0,8.873739031
310,0.0260897754977,0.026937998833,0.025040866325,0.95178197065,0.949790794979,0.953177257525,0,0,0,9.151254324
320,0.0260729034974,0.0269402402215,0.0251044655726,0.95178197065,0.949790794979,0.953177257525,0,0,0,9.433760349
330,0.0258168835369,0.0267925100788,0.0249830809831,0.95178197065,0.949790794979,0.953177257525,0,0,0,9.723455676
340,0.0262228917006,0.0270406854058,0.0253076332937,0.95178197065,0.949790794979,0.953177257525,0,0,0,10.025258214
