iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0242286387642,0.0253371913993,0.0335670564795,0.939203354298,0.949790794979,0.90635451505,0.553846153846,0.571428571429,0.363636363636,0.033327944
10,0.000327836475754,0.00491043477411,0.00254963083838,1.0,0.987447698745,0.993311036789,1.0,0.869565217391,0.923076923077,0.104347797
20,2.13297420476e-06,0.0050982444322,0.00357245053118,1.0,0.987447698745,0.993311036789,1.0,0.869565217391,0.923076923077,0.173450357
30,3.32916992885e-15,0.00418416931993,0.00613461372429,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.221189549
40,8.15515283342e-20,0.00418410041852,0.00658754198967,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.271511749
50,4.59861305831e-37,0.00418410033538,0.00501672195366,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.88,0.32296988
60,3.92883909062e-24,0.00418410041841,0.00501672228901,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.88,0.371071601
70,7.63853428794e-49,0.00418410041841,0.00501672233753,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.88,0.415005553
80,5.16811389689e-35,0.00418410041841,0.00501672240802,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.88,0.459983707
90,2.58405694844e-34,0.00418410041841,0.00501672240803,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.88,0.511338439
100,3.85024485318e-33,0.00418410041841,0.00668890685521,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.5633247
110,5.16811389689e-35,0.00418410041841,0.00668880816881,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.607787669
120,3.71694376132e-86,0.00418410041841,0.00668873883937,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.65812153
130,2.58405694844e-35,0.00418410041841,0.00668887939083,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.698525672
140,4.5818534746e-97,0.00418410041841,0.00668895797278,1.0,0.991631799163,0.986622073579,1.0,0.909090909091,0.846153846154,0.740248481
150,1.4508842316e-15,0.00418394946244,0.00501672240705,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,0.784452481
160,4.53213475382e-134,0.00209241559434,0.00501672240801,1.0,0.995815899582,0.989966555184,1.0,0.95652173913,0.888888888889,0.827688236
170,9.7804053545e-151,0.0041759017698,0.00501672240803,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,0.872368215
180,4.88253110132e-161,0.00418409990333,0.00501672240803,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,0.910513886
190,5.16811389689e-35,0.0041841003873,0.005016722408,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,0.949944853
200,5.16811389689e-35,0.00418410041841,0.00501672240783,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,0.990441941
210,7.89260476221e-180,0.00418410041841,0.00501672240615,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,1.030643172
220,1.04924486797e-185,0.00418410041841,0.00501672019543,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,1.074227828
230,6.71854806595e-34,0.00418410041841,0.00501354334215,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,1.115964472
240,2.58405694844e-35,0.00418410041841,0.00500400032213,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,1.155912679
250,2.58405694844e-35,0.00418410041841,0.00375093962108,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.196529131
260,2.58405694844e-35,0.00418410041841,0.00418513821438,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,1.237208121
270,3.61194955447e-264,0.00418410041841,0.0049836323055,1.0,0.991631799163,0.989966555184,1.0,0.909090909091,0.888888888889,1.275860941
280,3.35927403298e-34,0.00418410041841,0.00335369806371,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.315025833
290,2.15367906737e-10,0.00418410041841,0.00334448160535,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.354074258
300,2.58405694844e-35,0.00418410041841,0.00334448160535,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.39336903
310,6.59251048744e-309,0.00418410041841,0.00334448160535,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.432943953
320,5.16811389689e-35,0.00418410041841,0.00334448160535,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.476017291
330,2.97036440586e-313,0.00418940597003,0.00334448160535,1.0,0.991631799163,0.993311036789,1.0,0.909090909091,0.923076923077,1.515013075
340,2.58405694844e-35,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.553523514
350,8.08913858996e-28,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.594586468
360,7.91367440461e-31,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.640055727
370,2.58405694844e-35,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.689097601
380,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.728518543
390,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.767556414
400,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.81466096
410,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.860160438
420,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.901634893
430,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,1.959824075
440,7.467924581e-33,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,2.000210641
450,0.0,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,2.040344183
460,2.58405694844e-35,0.00627615062762,0.00334448160535,1.0,0.987447698745,0.993311036789,1.0,0.857142857143,0.923076923077,2.091524996
