iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.184742092213,0.179547839256,0.179814296245,0.166666666667,0.200836820084,0.170568561873,0.029304029304,0.0205128205128,0.0236220472441,0.001934925
10,0.179766445384,0.177086292221,0.17461315097,0.17714884696,0.188284518828,0.204013377926,0.019975031211,0.0102040816327,0.0245901639344,0.0216301019999
20,0.166533025121,0.164431871488,0.161454745812,0.245283018868,0.276150627615,0.274247491639,0.0217391304348,0.0114285714286,0.0269058295964,0.0428847589999
30,0.163447240355,0.161851526233,0.157376654883,0.261006289308,0.276150627615,0.294314381271,0.0248962655602,0.0225988700565,0.0538116591928,0.0654802259999
40,0.166300186451,0.16539212144,0.159317112792,0.24213836478,0.267782426778,0.284280936455,0.021650879567,0.0223463687151,0.036036036036,0.0853070749999
50,0.160927175098,0.16158875036,0.154109644994,0.264150943396,0.28870292887,0.304347826087,0.0168067226891,0.0116279069767,0.0280373831776,0.108818525
60,0.157552664521,0.160197300554,0.153289436041,0.295597484277,0.271966527197,0.317725752508,0.0317002881844,0.0224719101124,0.0377358490566,0.129816123
70,0.150319881978,0.151780495662,0.146382025289,0.334381551363,0.326359832636,0.351170568562,0.0185471406491,0.0242424242424,0.03,0.14982379
80,0.116698506185,0.121298917635,0.116358759058,0.649895178197,0.585774058577,0.588628762542,0.0290697674419,0.0388349514563,0.0314960629921,0.169845204
90,0.117880502892,0.123054440625,0.119101061108,0.627882599581,0.569037656904,0.57525083612,0.0326975476839,0.0550458715596,0.0451127819549,0.189787215
100,0.11556788623,0.120930155401,0.118527019776,0.659329140461,0.581589958159,0.588628762542,0.0298507462687,0.0196078431373,0.046511627907,0.212283888
110,0.11506843644,0.12258137085,0.120200752901,0.66142557652,0.55230125523,0.571906354515,0.063768115942,0.0183486238532,0.030303030303,0.233026609
120,0.116241685272,0.121415023712,0.119110388825,0.651991614256,0.564853556485,0.598662207358,0.0292397660819,0.037037037037,0.0322580645161,0.253835623
130,0.117386246777,0.124473088334,0.122128567149,0.623689727463,0.52719665272,0.551839464883,0.0675324675325,0.0504201680672,0.0428571428571,0.284457907
